year,month,average_month_temperature
1957,06,23.411
1957,07,22.797
1957,08,24.438
1957,09,25.226
1957,10,25.881
1957,11,25.924
1957,12,26.073
1958,01,26.071
1958,02,26.247
1958,03,25.937
1958,04,24.989
1958,05,24.452
1958,06,24.072
1958,07,24.147
1958,08,24.077
1958,09,25.698
1958,10,25.796
1958,11,26.123
1958,12,25.939
1959,01,25.700
1959,02,25.826
1959,03,25.484
1959,04,25.461
1959,05,24.534
1959,06,23.507
1959,07,23.840
1959,08,24.462
1959,09,25.522
1959,10,25.840
1959,11,25.631
1959,12,25.977
1960,01,25.562
1960,02,25.490
1960,03,25.259
1960,04,24.596
1960,05,23.451
1960,06,23.322
1960,07,23.170
1960,08,24.167
1960,09,25.393
1960,10,25.736
1960,11,25.798
1960,12,25.609
1961,01,25.537
1961,02,25.480
1961,03,25.740
1961,04,25.288
1961,05,24.639
1961,06,23.333
1961,07,23.344
1961,08,24.955
1961,09,26.275
1961,10,25.971
1961,11,26.290
1961,12,25.406
1962,01,25.621
1962,02,25.785
1962,03,25.644
1962,04,24.901
1962,05,23.940
1962,06,22.887
1962,07,22.560
1962,08,24.365
1962,09,25.709
1962,10,25.332
1962,11,25.975
1962,12,25.512
1963,01,25.661
1963,02,25.387
1963,03,25.734
1963,04,25.090
1963,05,23.960
1963,06,23.130
1963,07,23.441
1963,08,24.736
1963,09,26.143
1963,10,26.849
1963,11,26.321
1963,12,25.714
1964,01,25.656
1964,02,25.852
1964,03,25.497
1964,04,25.175
1964,05,24.053
1964,06,22.952
1964,07,22.764
1964,08,24.471
1964,09,25.247
1964,10,24.957
1964,11,25.167
1964,12,25.025
1965,01,25.182
1965,02,25.665
1965,03,24.921
1965,04,24.737
1965,05,24.360
1965,06,24.019
1965,07,23.321
1965,08,24.524
1965,09,25.781
1965,10,25.819
1965,11,25.848
1965,12,25.930
1966,01,26.020
1966,02,25.699
1966,03,25.695
1966,04,25.062
1966,05,24.406
1966,06,23.751
1966,07,23.452
1966,08,24.084
1966,09,24.986
1966,10,25.894
1966,11,25.812
1966,12,25.725
1967,01,25.564
1967,02,25.430
1967,03,25.351
1967,04,24.872
1967,05,24.664
1967,06,23.295
1967,07,23.333
1967,08,24.744
1967,09,25.873
1967,10,25.925
1967,11,25.576
1967,12,25.423
1968,01,25.378
1968,02,25.120
1968,03,25.131
1968,04,24.065
1968,05,22.869
1968,06,23.032
1968,07,23.244
