year,month,average_month_temperature
1999,10,25.776
1999,11,20.468
1999,12,15.670
2000,01,13.366
2000,02,14.377
2000,03,17.353
2000,04,24.099
2000,05,27.160
2000,06,29.038
2000,07,31.360
2000,08,30.099
2000,09,28.504
2000,10,23.613
2000,11,19.649
2000,12,15.253
2001,01,14.238
2001,02,14.915
2001,03,21.397
2001,04,23.867
2001,05,27.607
2001,06,29.208
2001,07,31.013
2001,08,31.624
2001,09,29.255
2001,10,24.250
2001,11,19.305
2001,12,14.949
2002,01,12.236
2002,02,16.590
2002,03,20.026
2002,04,23.157
2002,05,26.980
2002,06,29.299
2002,07,32.313
2002,08,31.477
2002,09,30.163
2002,10,25.460
2002,11,20.592
2002,12,15.264
2003,01,15.475
2003,02,14.343
2003,03,16.991
2003,04,23.500
2003,05,28.653
2003,06,30.611
2003,07,31.072
2003,08,31.210
2003,09,29.034
2003,10,25.913
2003,11,20.495
2003,12,14.868
2004,01,13.855
2004,02,15.964
2004,03,20.162
2004,04,23.229
2004,05,28.408
2004,06,29.386
2004,07,31.160
2004,08,30.362
2004,09,28.275
2004,10,25.461
2004,11,20.557
2004,12,15.057
2005,01,14.058
2005,02,16.361
2005,03,19.423
2005,04,23.745
2005,05,26.607
2005,06,29.764
2005,07,31.221
2005,08,31.283
2005,09,29.378
2005,10,24.599
2005,11,18.907
2005,12,16.558
2006,01,14.367
2006,02,16.936
2006,03,19.846
2006,04,23.208
2006,05,26.960
2006,06,30.397
2006,07,30.440
2006,08,31.827
2006,09,29.559
2006,10,25.044
2006,11,18.132
2006,12,14.321
2007,01,13.381
2007,02,15.886
2007,03,19.310
2007,04,23.441
2007,05,28.105
2007,06,30.452
2007,07,31.180
2007,08,31.239
2007,09,28.075
2007,10,25.693
2007,11,20.199
2007,12,15.214
2008,01,12.791
2008,02,14.267
2008,03,21.678
2008,04,24.255
2008,05,27.554
2008,06,31.240
2008,07,31.133
2008,08,31.441
2008,09,29.734
2008,10,24.570
2008,11,20.687
2008,12,16.497
2009,01,15.069
2009,02,16.237
2009,03,18.285
2009,04,24.397
2009,05,26.366
2009,06,30.768
2009,07,31.579
2009,08,30.609
2009,09,29.414
2009,10,26.063
2009,11,19.730
2009,12,16.158
2010,01,16.365
2010,02,18.870
2010,03,21.572
2010,04,24.828
2010,05,27.785
2010,06,31.395
2010,07,31.711
2010,08,32.414
2010,09,30.131
2010,10,27.579
2010,11,22.341
2010,12,16.622
2011,01,14.548
2011,02,17.020
2011,03,18.925
2011,04,22.815
2011,05,27.148
2011,06,29.987
2011,07,31.433
2011,08,31.002
2011,09,28.882
2011,10,24.636
2011,11,18.192
2011,12,15.004
2012,01,12.554
2012,02,15.561
2012,03,17.795
2012,04,24.756
2012,05,28.470
2012,06,31.393
2012,07,32.381
2012,08,31.685
2012,09,28.801
2012,10,26.370
2012,11,21.323
2012,12,15.705
2013,01,14.913
2013,02,16.818
2013,03,21.390
2013,04,23.185
2013,05,28.940
2013,06,30.462
2013,07,30.170
2013,08,30.989
2013,09,29.262
2013,10,23.814
2013,11,21.211
2013,12,15.433
2014,01,15.289
2014,02,16.779
2014,03,20.613
2014,04,24.736
2014,05,28.076
2014,06,30.463
2014,07,31.605
2014,08,31.749
2014,09,29.630
2014,10,25.077
2014,11,20.026
2014,12,16.989
2015,01,13.855
2015,02,16.253
2015,03,20.486
2015,04,22.275
2015,05,27.702
2015,06,29.688
2015,07,31.084
2015,08,33.184
2015,09,31.315
2015,10,26.904
2015,11,20.629
2015,12,15.080
2016,01,13.563
2016,02,17.297
2016,03,21.293
2016,04,25.735
2016,05,28.851
2016,06,32.320
2016,07,31.431
2016,08,31.415
2016,09,29.520
2016,10,25.941
2016,11,21.227
2016,12,14.473
2017,01,13.722
2017,02,14.712
2017,03,19.109
2017,04,23.756
2017,05,28.321
2017,06,30.993
2017,07,31.942
2017,08,31.977
2017,09,29.374
2017,10,24.423
2017,11,19.546
2017,12,17.153
2018,01,14.355
2018,02,18.640
2018,03,22.710
