year,month,average_month_temperature
1944,06,25.543
1944,07,26.434
1944,08,26.711
1944,09,25.533
1944,10,22.648
1944,11,17.080
1944,12,12.858
1945,01,11.003
1945,02,10.416
1945,03,11.910
1945,04,16.188
1945,05,23.484
1945,06,24.366
1945,07,27.391
1945,08,28.143
1945,09,25.872
1945,10,21.182
1945,11,17.921
1945,12,12.398
1946,01,11.201
1946,02,11.394
1946,03,13.986
1946,04,18.350
1946,05,21.832
1946,06,24.930
1946,07,27.004
1946,08,27.450
1946,09,26.550
1946,10,22.346
1946,11,20.131
1946,12,14.016
1947,01,11.753
1947,02,13.889
1947,03,17.354
1947,04,19.381
1947,05,23.504
1947,06,25.047
1947,07,27.543
1947,08,27.770
1947,09,25.059
1947,10,22.290
1947,11,18.147
1947,12,15.047
1948,01,13.046
1948,02,12.232
1948,03,11.867
1948,04,16.708
1948,05,21.913
1948,06,24.437
1948,07,26.947
1948,08,27.214
1948,09,24.868
1948,10,21.726
1948,11,17.353
1948,12,10.985
1949,01,9.875
1949,02,9.413
1949,03,13.274
1949,04,14.606
1949,05,23.157
1949,06,25.215
1949,07,26.178
1949,08,26.472
1949,09,23.624
1949,10,21.722
1949,11,19.684
1949,12,13.186
1950,01,9.466
1950,02,10.611
1950,03,14.677
1950,04,20.568
1950,05,21.564
1950,06,24.713
1950,07,27.001
1950,08,27.371
1950,09,25.843
1950,10,21.744
1950,11,18.328
1950,12,14.964
1951,01,12.317
1951,02,13.015
1951,03,16.858
1951,04,19.323
1951,05,23.225
1951,06,25.364
1951,07,27.500
1951,08,28.066
1951,09,26.686
1951,10,22.069
1951,11,17.512
1951,12,11.300
1952,01,11.634
1952,02,12.986
1952,03,14.284
1952,04,18.359
1952,05,22.245
1952,06,24.973
1952,07,26.521
1952,08,28.239
1952,09,28.046
1952,10,23.619
1952,11,17.645
1952,12,15.275
1953,01,12.000
1953,02,13.285
1953,03,12.390
1953,04,17.731
1953,05,22.234
1953,06,25.310
1953,07,27.900
1953,08,27.625
1953,09,25.107
1953,10,22.905
1953,11,15.541
1953,12,10.360
1954,01,10.670
1954,02,12.380
1954,03,16.207
1954,04,16.952
1954,05,22.864
1954,06,25.338
1954,07,27.840
1954,08,28.471
1954,09,25.561
1954,10,22.811
1954,11,18.129
1954,12,12.843
1955,01,12.791
1955,02,15.054
1955,03,15.679
1955,04,19.124
1955,05,22.412
1955,06,26.723
1955,07,27.398
1955,08,26.931
1955,09,25.782
1955,10,23.776
1955,11,17.768
1955,12,13.177
1956,01,11.844
1956,02,13.892
1956,03,13.557
1956,04,17.883
1956,05,21.119
1956,06,25.611
1956,07,27.647
1956,08,28.783
1956,09,25.886
1956,10,21.637
1956,11,17.885
1956,12,12.191
1957,01,9.709
1957,02,12.041
1957,03,14.936
1957,04,18.224
1957,05,21.733
1957,06,25.452
1957,07,27.227
1957,08,28.287
1957,09,26.038
1957,10,23.688
1957,11,18.101
1957,12,12.987
1958,01,12.013
1958,02,12.952
1958,03,16.503
1958,04,20.216
1958,05,22.195
1958,06,25.429
1958,07,26.890
1958,08,28.071
1958,09,25.199
1958,10,21.726
1958,11,17.872
1958,12,14.501
1959,01,12.248
1959,02,8.666
1959,03,13.687
1959,04,18.794
1959,05,22.651
1959,06,25.564
1959,07,26.053
1959,08,26.664
1959,09,24.360
1959,10,20.855
1959,11,17.363
1959,12,13.830
1960,01,12.195
1960,02,13.804
1960,03,15.308
1960,04,18.840
1960,05,24.426
1960,06,25.210
1960,07,27.031
1960,08,27.522
1960,09,25.660
1960,10,23.687
1960,11,18.934
1960,12,15.988
1961,01,11.588
1961,02,11.145
1961,03,13.546
1961,04,18.372
1961,05,22.806
1961,06,26.480
1961,07,27.290
1961,08,27.624
1961,09,24.039
1961,10,21.738
1961,11,16.917
1961,12,13.307
1962,01,12.366
1962,02,12.075
1962,03,17.278
1962,04,17.518
1962,05,22.525
1962,06,26.307
1962,07,27.317
1962,08,28.482
1962,09,26.499
1962,10,23.423
1962,11,20.599
1962,12,14.053
1963,01,13.517
1963,02,14.608
1963,03,14.324
1963,04,19.079
1963,05,21.543
1963,06,25.728
1963,07,27.570
1963,08,28.424
1963,09,26.683
1963,10,23.793
1963,11,18.469
1963,12,12.900
1964,01,9.382
1964,02,11.961
1964,03,16.004
1964,04,17.524
1964,05,20.598
1964,06,25.165
1964,07,26.377
1964,08,26.719
1964,09,24.761
1964,10,22.194
1964,11,17.586
1964,12,13.042
1965,01,11.182
1965,02,12.950
1965,03,16.096
1965,04,17.744
1965,05,21.702
1965,06,26.677
1965,07,27.122
1965,08,27.741
1965,09,25.862
1965,10,21.028
1965,11,17.218
1965,12,13.578
1966,01,12.490
1966,02,13.316
1966,03,15.063
1966,04,19.329
1966,05,22.236
1966,06,26.066
1966,07,27.212
1966,08,27.668
1966,09,25.360
1966,10,22.762
1966,11,20.481
1966,12,13.822
1967,01,10.526
1967,02,10.793
1967,03,12.605
1967,04,17.329
1967,05,21.254
1967,06,24.670
1967,07,26.700
1967,08,27.120
1967,09,24.872
1967,10,21.941
1967,11,16.514
1967,12,13.112
1968,01,10.442
1968,02,11.730
1968,03,13.932
1968,04,18.967
1968,05,23.515
1968,06,26.055
1968,07,28.099
1968,08,26.890
1968,09,25.133
1968,10,21.544
1968,11,17.670
1968,12,13.583
1969,01,10.816
1969,02,13.568
1969,03,16.660
1969,04,16.890
1969,05,23.143
1969,06,26.768
1969,07,26.135
1969,08,27.162
1969,09,26.618
1969,10,22.458
1969,11,17.541
1969,12,13.737
1970,01,12.459
1970,02,13.448
1970,03,16.304
1970,04,19.852
1970,05,22.291
1970,06,24.950
1970,07,26.538
1970,08,26.960
1970,09,25.365
1970,10,21.039
1970,11,17.904
1970,12,11.206
1971,01,13.411
1971,02,12.348
1971,03,15.428
1971,04,16.376
1971,05,23.137
1971,06,25.023
1971,07,26.106
1971,08,27.012
1971,09,25.887
1971,10,21.130
1971,11,16.609
1971,12,10.947
1972,01,10.428
1972,02,10.936
1972,03,14.481
1972,04,19.866
1972,05,21.534
1972,06,24.796
1972,07,26.022
1972,08,27.043
1972,09,26.258
1972,10,23.139
1972,11,16.903
1972,12,10.576
1973,01,10.576
1973,02,14.340
1973,03,14.445
1973,04,17.904
1973,05,22.218
1973,06,24.660
1973,07,27.424
1973,08,27.022
1973,09,25.968
1973,10,23.035
1973,11,15.150
1973,12,12.689
1974,01,9.479
1974,02,12.171
1974,03,15.487
1974,04,18.256
1974,05,21.728
1974,06,25.435
1974,07,27.130
1974,08,26.731
1974,09,25.097
1974,10,23.620
1974,11,17.624
1974,12,11.556
1975,01,10.616
1975,02,11.665
1975,03,15.207
1975,04,20.347
1975,05,21.553
1975,06,25.000
1975,07,27.006
1975,08,26.360
1975,09,25.346
1975,10,21.494
1975,11,17.181
1975,12,11.799
1976,01,11.123
1976,02,10.686
1976,03,14.313
1976,04,18.070
1976,05,22.438
1976,06,24.875
1976,07,25.998
1976,08,25.831
1976,09,24.787
1976,10,22.907
1976,11,18.343
1976,12,13.665
1977,01,10.334
1977,02,14.773
1977,03,14.609
1977,04,17.708
1977,05,22.849
1977,06,25.620
1977,07,27.680
1977,08,28.331
1977,09,25.402
1977,10,20.654
1977,11,17.523
1977,12,11.774
1978,01,11.500
1978,02,13.659
1978,03,15.392
1978,04,18.573
1978,05,23.953
1978,06,25.236
1978,07,28.401
1978,08,26.096
1978,09,24.924
1978,10,23.224
1978,11,15.207
1978,12,13.324
1979,01,11.928
1979,02,14.351
1979,03,16.235
1979,04,20.048
1979,05,22.181
1979,06,26.261
1979,07,26.852
1979,08,27.050
1979,09,26.049
1979,10,22.853
1979,11,19.423
1979,12,11.836
1980,01,10.414
1980,02,11.501
1980,03,14.680
1980,04,18.605
1980,05,23.091
1980,06,25.752
1980,07,27.414
