year,month,average_month_temperature
1961,01,-8.265
1961,02,-4.896
1961,03,1.566
1961,04,9.015
1961,05,13.425
1961,06,18.343
1961,07,20.282
1961,08,18.882
1961,09,14.532
1961,10,7.670
1961,11,.538
1961,12,-6.684
1962,01,-8.748
1962,02,-4.203
1962,03,.796
1962,04,7.497
1962,05,13.541
1962,06,17.462
1962,07,19.975
1962,08,18.837
1962,09,14.589
1962,10,7.596
1962,11,-1.059
1962,12,-5.737
1963,01,-8.907
1963,02,-4.489
1963,03,2.713
1963,04,7.643
1963,05,14.229
1963,06,17.569
1963,07,19.707
1963,08,19.190
1963,09,14.831
1963,10,7.465
1963,11,.595
1963,12,-5.973
1964,01,-8.020
1964,02,-7.907
1964,03,1.920
1964,04,9.369
1964,05,13.511
1964,06,17.203
1964,07,19.535
1964,08,18.967
1964,09,14.299
1964,10,7.876
1964,11,.387
1964,12,-6.261
1965,01,-6.892
1965,02,-4.810
1965,03,.641
1965,04,7.833
1965,05,13.881
1965,06,17.596
1965,07,19.467
1965,08,18.182
1965,09,14.025
1965,10,8.267
1965,11,.522
1965,12,-7.299
1966,01,-7.321
1966,02,-2.985
1966,03,2.217
1966,04,7.707
1966,05,13.411
1966,06,17.716
1966,07,19.563
1966,08,19.351
1966,09,13.820
1966,10,7.619
1966,11,-.275
1966,12,-7.448
1967,01,-8.908
1967,02,-5.746
1967,03,1.466
1967,04,7.817
1967,05,14.667
1967,06,17.570
1967,07,19.772
1967,08,19.221
1967,09,13.853
1967,10,7.437
1967,11,-1.958
1967,12,-8.490
1968,01,-8.447
1968,02,-7.607
1968,03,2.287
1968,04,7.903
1968,05,13.600
1968,06,17.597
1968,07,19.614
1968,08,18.076
1968,09,14.018
1968,10,6.914
1968,11,.825
1968,12,-4.530
1969,01,-9.143
1969,02,-7.567
1969,03,1.605
1969,04,8.219
1969,05,14.383
1969,06,17.059
1969,07,19.561
1969,08,18.423
1969,09,14.056
1969,10,8.180
1969,11,-.800
1969,12,-6.625
1970,01,-8.776
1970,02,-4.488
1970,03,-1.328
1970,04,7.728
1970,05,13.899
1970,06,17.083
1970,07,19.615
1970,08,19.096
1970,09,14.082
1970,10,7.534
1970,11,-.204
1970,12,-5.824
1971,01,-8.109
1971,02,-5.429
1971,03,.972
1971,04,8.479
1971,05,13.341
1971,06,17.486
1971,07,19.860
1971,08,18.537
1971,09,13.958
1971,10,7.411
1971,11,.890
1971,12,-5.586
1972,01,-6.806
1972,02,-7.152
1972,03,2.618
1972,04,7.649
1972,05,14.092
1972,06,17.879
1972,07,19.485
1972,08,18.794
1972,09,13.549
1972,10,7.217
1972,11,.057
1972,12,-5.953
1973,01,-7.263
1973,02,-3.448
1973,03,2.082
1973,04,9.095
1973,05,13.286
1973,06,17.361
1973,07,19.731
1973,08,18.943
1973,09,14.592
1973,10,7.155
1973,11,.712
1973,12,-6.025
1974,01,-7.917
1974,02,-5.937
1974,03,.665
1974,04,9.128
1974,05,14.091
1974,06,17.261
1974,07,19.729
1974,08,18.402
1974,09,14.147
1974,10,7.372
1974,11,.718
1974,12,-8.054
1975,01,-7.308
1975,02,-4.474
1975,03,2.297
1975,04,8.544
1975,05,12.829
1975,06,17.860
1975,07,19.497
1975,08,19.346
1975,09,15.275
1975,10,8.503
1975,11,.176
1975,12,-7.703
1976,01,-7.472
1976,02,-3.150
1976,03,.397
1976,04,7.384
1976,05,13.549
1976,06,16.804
1976,07,18.787
